YEAR,BFSNR,GDE_NAME,STF_O_KIRCHE1,STF_O_KIRCHE2,STF_O_KIRCHE3,STF_REF1,STF_REF2,STF_REF3,STF_KATH1,STF_KATH2,STF_KATH3,STF_CKRKATH1,STF_CKRKATH2,STF_CKRKATH3,JUR_PERS
2019,98,Schleinikon,110,0,0,120,0,0,121,0,0,124,0,0,120.27
2019,99,Schöfflisdorf,104,0,0,114,0,0,115,0,0,118,0,0,114.35
2019,100,Stadel,113,0,0,127,0,0,126,0,0,127,0,0,126.75
2019,101,Steinmaur,114,0,0,126,0,0,125,0,0,128,0,0,125.57
2019,102,Weiach,89,0,0,100,0,0,102,0,0,103,0,0,100.64
2019,111,Bäretswil,105,0,0,119,0,0,119,0,0,119,0,0,119
2019,112,Bubikon,112,0,0,124,0,0,125,126,0,126,0,0,124.38
2019,113,Dürnten,115,0,0,129,0,0,128,0,0,129,0,0,128.57
2019,114,Fischenthal,124,0,0,138,0,0,138,0,0,138,0,0,138
2019,115,Gossau,119,0,0,133,0,0,133,0,0,133,0,0,133
2019,116,Grüningen,113,0,0,127,0,0,127,0,0,127,0,0,127
2019,117,Hinwil,114,0,0,126,0,0,129,0,0,128,0,0,127.17
2019,118,Rüti,121,0,0,135,0,0,134,0,0,135,0,0,134.49
2019,119,Seegräben,113,0,0,125,0,0,127,0,0,127,0,0,125.68
2019,120,Wald,122,0,0,136,0,0,138,0,0,136,0,0,136.98
2019,121,Wetzikon,119,0,0,133,0,0,133,0,0,133,0,0,133
2019,131,Adliswil,100,0,0,110,0,0,109,0,0,114,0,0,109.43
2019,135,Kilchberg,72,0,0,81,0,0,78,0,0,86,0,0,79.62
2019,136,Langnau a.A.,106,0,0,118,0,0,119,0,0,120,0,0,118.51
2019,137,Oberrieden,88,0,0,100,0,0,98,0,0,102,0,0,99.18
2019,138,Richterswil,101,0,0,113,0,0,116,0,0,115,0,0,114.47
2019,139,Rüschlikon,73,0,0,83,0,0,83,0,0,87,0,0,83
2019,141,Thalwil,85,0,0,96,0,0,95,0,0,99,0,0,95.49
2019,151,Erlenbach,79,0,0,89,0,0,87,0,0,93,0,0,88.12
2019,152,Herrliberg,78,0,0,87,0,0,87,0,0,92,0,0,87
2019,153,Hombrechtikon,119,0,0,133,0,0,133,0,0,133,0,0,133
2019,154,Küsnacht,77,0,0,84,0,0,85,0,0,91,0,0,84.42
2019,155,Männedorf,95,0,0,107,0,0,106,0,0,109,0,0,106.58
2019,156,Meilen,84,0,0,92,0,0,91,0,0,98,0,0,91.59
2019,157,Oetwil a.S.,119,0,0,133,0,0,128,0,0,133,0,0,130.65
2019,158,Stäfa,88,0,0,99,0,0,100,0,0,102,0,0,99.39
2019,159,Uetikon a.S.,87,0,0,98,0,0,98,0,0,101,0,0,98
2019,160,Zumikon,85,0,0,94,0,0,94,0,0,99,0,0,94
2019,161,Zollikon,85,0,0,93,0,0,94,0,0,99,0,0,93.44
2019,172,Fehraltorf,107,0,0,120,0,0,120,0,0,121,0,0,120
2019,173,Hittnau,119,0,0,133,0,0,132,0,0,133,0,0,132.71
2019,176,Lindau,110,0,0,122,0,0,123,0,0,124,0,0,122.4
2019,177,Pfäffikon,110,0,0,122,0,0,123,0,0,124,0,0,122.37
2019,178,Russikon,113,0,0,125,0,0,126,0,0,127,0,0,125.33
2019,180,Weisslingen,106,0,0,119,0,0,118,0,0,120,0,0,118.72
2019,181,Wila,127,0,0,141,0,0,140,0,0,141,0,0,140.73
2019,182,Wildberg,127,127,0,141,141,0,140,140,0,141,141,0,140.8
2019,191,Dübendorf,99,0,0,110,0,0,109,0,0,113,0,0,109.45
2019,192,Egg,98,0,0,110,0,0,107,0,0,112,0,0,108.68
2019,193,Fällanden,103,0,0,113,0,0,113,0,0,117,0,0,113
2019,194,Greifensee,94,0,0,105,0,0,104,0,0,108,0,0,104.56
2019,195,Maur,87,0,0,96,0,0,96,0,0,101,0,0,96
2019,196,Mönchaltorf,111,0,0,124,0,0,120,0,0,125,0,0,122.56
2019,197,Schwerzenbach,99,0,0,110,0,0,109,0,0,113,0,0,109.5
2019,198,Uster,109,105,0,119,115,0,119,115,0,123,119,0,119
2019,199,Volketswil,103,0,0,112,0,0,113,0,0,117,0,0,112.48
2019,200,Wangen-Brüttisellen,98,0,0,109,0,0,106,0,0,112,0,0,107.41
2019,211,Altikon,114,0,0,128,0,0,127,0,0,128,0,0,127.83
2019,213,Brütten,89,0,0,102,0,0,102,0,0,103,0,0,102
2019,214,Dägerlen,119,0,0,133,0,0,132,0,0,133,0,0,132.82
2019,215,Dättlikon,114,0,0,128,0,0,127,0,0,128,0,0,127.73
2019,216,Dinhard,89,85,0,103,99,0,102,98,0,103,99,0,102.78
2019,218,Ellikon a.d.Th.,121,0,0,135,0,0,134,0,0,135,0,0,134.62
2019,219,Elsau,121,0,0,135,0,0,134,0,0,135,0,0,134.63
2019,220,Hagenbuch,112,0,0,126,0,0,126,0,0,126,0,0,126
2019,221,Hettlingen,98,0,0,111,0,0,111,0,0,112,0,0,111
2019,223,Neftenbach,109,0,0,118,0,0,122,0,0,123,0,0,119.2
2019,224,Pfungen,117,0,0,128,0,0,130,0,0,131,0,0,128.76
2019,225,Rickenbach,106,0,0,118,0,0,119,0,0,120,0,0,118.32
2019,226,Schlatt,128,0,0,142,0,0,140,0,0,142,0,0,141.62
2019,227,Seuzach,101,0,0,113,0,0,114,0,0,115,0,0,113.36
2019,228,Turbenthal,122,116,127,136,130,141,135,129,140,136,130,141,135.68
2019,230,Winterthur,122,0,0,134,0,0,138,0,0,136,0,0,135.76
2019,231,Zell,118,0,0,132,0,0,130,0,0,132,0,0,131.24
2019,241,Aesch,87,0,0,98,0,0,98,0,0,101,0,0,98
2019,242,Birmensdorf,110,0,0,121,0,0,121,0,0,124,0,0,121
2019,243,Dietikon,123,0,0,135,0,0,136,0,0,137,0,0,135.68
2019,244,Geroldswil,111,0,0,122,0,0,120,0,0,125,0,0,120.88
2019,245,Oberengstringen,112,0,0,122,0,0,125,0,0,126,0,0,123.74
2019,246,Oetwil a.d.L.,103,0,0,114,0,0,112,0,0,117,0,0,113.04
2019,247,Schlieren,114,0,0,125,0,0,126,0,0,128,0,0,125.71
2019,248,Uitikon,82,0,0,92,0,0,93,0,0,96,0,0,92.41
2019,249,Unterengstringen,102,0,0,113,0,0,115,0,0,116,0,0,114.08
2019,250,Urdorf,118,0,0,128,0,0,129,0,0,132,0,0,128.54
2019,251,Weiningen,103,0,0,114,0,0,112,0,0,117,0,0,112.96
2019,261,Zürich,119,0,0,129,0,0,129,0,0,133,0,0,129.01
2019,292,Stammheim,124,0,0,138,0,0,138,0,0,138,0,0,138
2019,293,Wädenswil,104,0,0,114,118,0,116,119,0,118,0,0,114.94
2019,294,Elgg,117,0,0,131,0,0,131,0,0,131,0,0,131
2019,295,Horgen,84,0,0,94,0,0,93,99,0,98,0,0,93.51
2019,296,Illnau-Effretikon,113,0,0,126,127,0,126,125,0,127,0,0,126
2019,297,Bauma,120,0,0,134,0,0,134,0,0,134,0,0,134
2019,298,Wiesendangen,90,0,0,104,102,0,103,103,0,104,0,0,103.69
2018,1,Aeugst a.A.,96,0,0,109,0,0,109,0,0,110,0,0,109
2018,2,Affoltern a.A.,124,0,0,137,0,0,137,0,0,138,0,0,137
2018,3,Bonstetten,110,0,0,123,0,0,121,0,0,124,0,0,122.12
2018,4,Hausen a.A.,112,0,0,126,0,0,127,0,0,126,0,0,126.43
2018,5,Hedingen,105,0,0,117,0,0,118,0,0,119,0,0,117.38
2018,6,Kappel a.A.,107,0,0,121,0,0,122,0,0,121,0,0,121.38
2018,7,Knonau,110,0,0,124,0,0,125,0,0,124,0,0,124.48
2018,8,Maschwanden,131,0,0,145,0,0,146,0,0,145,0,0,145.36
2018,9,Mettmenstetten,100,0,0,112,0,0,115,0,0,114,0,0,113.23
2018,10,Obfelden,121,0,0,133,0,0,134,0,0,135,0,0,133.47
2018,11,Ottenbach,117,0,0,131,0,0,130,0,0,131,0,0,130.59
2018,12,Rifferswil,131,0,0,145,0,0,146,0,0,145,0,0,145.3
2018,13,Stallikon,102,0,0,110,0,0,113,0,0,116,0,0,111.29
2018,14,Wettswil a.A.,89,0,0,97,0,0,100,0,0,103,0,0,98.32
2018,21,Adlikon,123,127,0,135,139,0,137,141,0,137,141,0,135.3
2018,22,Benken,118,0,0,132,0,0,132,0,0,132,0,0,132
2018,23,Berg a.I.,101,0,0,113,0,0,114,0,0,115,0,0,113.14
2018,24,Buch a.I.,109,0,0,121,0,0,122,0,0,123,0,0,121.19
2018,25,Dachsen,109,0,0,121,0,0,123,0,0,123,0,0,121.64
2018,26,Dorf,109,0,0,123,0,0,122,0,0,123,0,0,122.84
2018,27,Feuerthalen,114,0,0,128,0,0,128,0,0,128,0,0,128
2018,28,Flaach,110,0,0,122,0,0,123,0,0,124,0,0,122.22
2018,29,Flurlingen,112,0,0,124,0,0,126,0,0,126,0,0,124.62
2018,30,Andelfingen,114,0,0,126,0,0,128,0,0,128,0,0,126.54
2018,31,Henggart,106,0,0,118,0,0,119,0,0,120,0,0,118.26
2018,32,Humlikon,123,0,0,135,0,0,137,0,0,137,0,0,135.4
2018,33,Kleinandelfingen,110,0,0,122,0,0,124,0,0,124,0,0,122.58
2018,34,Laufen-Uhwiesen,108,0,0,120,0,0,122,0,0,122,0,0,120.52
2018,35,Marthalen,113,0,0,127,127,0,127,0,0,127,0,0,127
2018,36,Oberstammheim,124,0,0,138,0,0,138,0,0,138,0,0,138
2018,37,Ossingen,111,0,0,125,0,0,125,0,0,125,0,0,125
2018,38,Rheinau,131,0,0,145,0,0,145,0,0,145,0,0,145
2018,39,Thalheim a.d.Th.,107,0,0,121,0,0,120,0,0,121,0,0,120.83
2018,40,Trüllikon,111,0,0,125,0,0,125,0,0,125,0,0,125
2018,41,Truttikon,124,0,0,138,0,0,138,0,0,138,0,0,138
2018,42,Unterstammheim,118,0,0,132,0,0,132,0,0,132,0,0,132
2018,43,Volken,114,0,0,126,0,0,127,0,0,128,0,0,126.2
2018,44,Waltalingen,124,0,0,138,0,0,138,0,0,138,0,0,138
2018,51,Bachenbülach,106,0,0,116,0,0,117,0,0,120,0,0,116.45
2018,52,Bassersdorf,109,0,0,121,0,0,119,0,0,123,0,0,120.06
2018,53,Bülach,111,0,0,121,0,0,122,0,0,125,0,0,121.46
2018,54,Dietlikon,95,0,0,106,0,0,104,0,0,109,0,0,105.02
2018,55,Eglisau,113,0,0,127,0,0,126,0,0,127,0,0,126.64
2018,56,Embrach,118,0,0,130,0,0,131,0,0,132,0,0,130.44
2018,57,Freienstein-Teufen,99,0,0,113,0,0,112,0,0,113,0,0,112.69
2018,58,Glattfelden,115,0,0,129,0,0,128,0,0,129,0,0,128.61
2018,59,Hochfelden,116,0,0,126,0,0,127,0,0,130,0,0,126.38
2018,60,Höri,117,0,0,127,0,0,128,0,0,131,0,0,127.53
2018,61,Hüntwangen,104,0,0,118,0,0,117,0,0,118,0,0,117.71
2018,62,Kloten,105,0,0,115,0,0,115,0,0,119,0,0,115
2018,63,Lufingen,89,0,0,103,0,0,102,0,0,103,0,0,102.58
2018,64,Nürensdorf,90,0,0,102,0,0,100,0,0,104,0,0,101.26
2018,65,Oberembrach,117,0,0,129,0,0,130,0,0,131,0,0,129.25
2018,66,Opfikon,99,0,0,107,0,0,106,0,0,113,0,0,106.39
2018,67,Rafz,113,0,0,127,0,0,126,0,0,127,0,0,126.66
2018,68,Rorbas,103,0,0,117,0,0,116,0,0,117,0,0,116.58
2018,69,Wallisellen,97,0,0,105,0,0,106,0,0,111,0,0,105.52
2018,70,Wasterkingen,116,0,0,130,0,0,129,0,0,130,0,0,129.76
2018,71,Wil,106,0,0,120,0,0,119,0,0,120,0,0,119.79
2018,72,Winkel,76,0,0,86,0,0,87,0,0,90,0,0,86.39
2018,81,Bachs,127,0,0,141,0,0,138,0,0,141,0,0,140.28
2018,82,Boppelsen,91,0,0,102,0,0,101,0,0,105,0,0,101.66
2018,83,Buchs,111,0,0,122,0,0,121,0,0,125,0,0,121.54
2018,84,Dällikon,109,0,0,120,0,0,119,0,0,123,0,0,119.47
2018,85,Dänikon,114,0,0,125,0,0,124,0,0,128,0,0,124.51
2018,86,Dielsdorf,105,0,0,116,0,0,116,0,0,119,0,0,116
2018,87,Hüttikon,118,0,0,129,0,0,128,0,0,132,0,0,128.55
2018,88,Neerach,76,0,0,88,0,0,87,0,0,90,0,0,87.66
2018,89,Niederglatt,107,0,0,120,0,0,118,0,0,121,0,0,119.12
2018,90,Niederhasli,116,0,0,129,0,0,127,0,0,130,0,0,128.08
2018,91,Niederweningen,108,0,0,118,0,0,119,0,0,122,0,0,118.4
2018,92,Oberglatt,122,122,0,134,134,0,133,133,0,136,136,0,133.45
2018,93,Oberweningen,102,0,0,112,0,0,113,0,0,116,0,0,112.4
2018,94,Otelfingen,107,0,0,118,0,0,117,0,0,121,0,0,117.58
2018,95,Regensberg,112,0,0,126,0,0,123,0,0,126,0,0,125.34
2018,96,Regensdorf,118,0,0,129,0,0,128,0,0,132,0,0,128.45
2018,97,Rümlang,107,0,0,118,0,0,118,0,0,121,0,0,118
2018,98,Schleinikon,110,0,0,120,0,0,121,0,0,124,0,0,120.28
2018,99,Schöfflisdorf,107,0,0,117,0,0,118,0,0,121,0,0,117.35
2018,100,Stadel,112,0,0,126,0,0,125,0,0,126,0,0,125.75
2018,101,Steinmaur,111,0,0,123,0,0,122,0,0,125,0,0,122.58
2018,102,Weiach,91,0,0,102,0,0,104,0,0,105,0,0,102.58
2018,111,Bäretswil,105,0,0,119,0,0,119,0,0,119,0,0,119
2018,112,Bubikon,107,0,0,119,0,0,120,121,0,121,0,0,119.76
2018,113,Dürnten,115,0,0,129,0,0,128,0,0,129,0,0,128.57
2018,114,Fischenthal,124,0,0,138,0,0,138,0,0,138,0,0,138
2018,115,Gossau,119,0,0,133,0,0,133,0,0,133,0,0,133
2018,116,Grüningen,113,0,0,127,0,0,127,0,0,127,0,0,127
2018,117,Hinwil,114,0,0,126,0,0,129,0,0,128,0,0,127.14
2018,118,Rüti,121,0,0,135,0,0,134,0,0,135,0,0,134.49
2018,119,Seegräben,113,0,0,125,0,0,127,0,0,127,0,0,125.68
2018,120,Wald,122,0,0,136,0,0,138,0,0,136,0,0,136.98
2018,121,Wetzikon,119,0,0,133,0,0,133,0,0,133,0,0,133
2018,131,Adliswil,100,0,0,110,0,0,110,0,0,114,0,0,110
2018,134,Hütten,131,0,0,145,0,0,146,0,0,145,0,0,145.47
2018,135,Kilchberg,72,0,0,81,0,0,80,0,0,86,0,0,80.55
2018,136,Langnau a.A.,102,0,0,114,0,0,115,0,0,116,0,0,114.5
2018,137,Oberrieden,88,0,0,100,0,0,98,0,0,102,0,0,99.16
2018,138,Richterswil,104,0,0,116,0,0,119,0,0,118,0,0,117.47
2018,139,Rüschlikon,78,0,0,88,0,0,88,0,0,92,0,0,88
2018,140,Schönenberg,112,0,0,126,0,0,127,0,0,126,0,0,126.39
2018,141,Thalwil,85,0,0,97,0,0,95,0,0,99,0,0,96
2018,142,Wädenswil,104,0,0,114,0,0,116,0,0,118,0,0,114.94
2018,151,Erlenbach,79,0,0,89,0,0,88,0,0,93,0,0,88.57
2018,152,Herrliberg,78,0,0,87,0,0,87,0,0,92,0,0,87
2018,153,Hombrechtikon,119,0,0,133,0,0,133,0,0,133,0,0,133
2018,154,Küsnacht,77,0,0,84,0,0,86,0,0,91,0,0,84.82
2018,155,Männedorf,95,0,0,107,0,0,107,0,0,109,0,0,107
2018,156,Meilen,79,0,0,87,0,0,86,0,0,93,0,0,86.6
2018,157,Oetwil a.S.,119,0,0,132,0,0,128,0,0,133,0,0,130.16
2018,158,Stäfa,90,0,0,102,0,0,102,0,0,104,0,0,102
2018,159,Uetikon a.S.,87,0,0,97,0,0,99,0,0,101,0,0,97.84
2018,160,Zumikon,85,0,0,94,0,0,94,0,0,99,0,0,94
2018,161,Zollikon,85,0,0,92,0,0,94,0,0,99,0,0,92.84
2018,172,Fehraltorf,107,0,0,121,0,0,120,0,0,121,0,0,120.59
2018,173,Hittnau,122,0,0,136,0,0,135,0,0,136,0,0,135.71
2018,176,Lindau,115,0,0,127,0,0,128,0,0,129,0,0,127.4
2018,177,Pfäffikon,110,0,0,122,0,0,123,0,0,124,0,0,122.36
2018,178,Russikon,113,0,0,125,0,0,126,0,0,127,0,0,125.32
2018,180,Weisslingen,106,0,0,119,0,0,118,0,0,120,0,0,118.73
2018,181,Wila,127,0,0,141,0,0,140,0,0,141,0,0,140.73
2018,182,Wildberg,131,131,0,145,145,0,144,144,0,145,145,0,144.81
2018,191,Dübendorf,100,0,0,111,0,0,111,0,0,114,0,0,111
2018,192,Egg,98,0,0,110,0,0,107,0,0,112,0,0,108.68
2018,193,Fällanden,96,0,0,106,0,0,107,0,0,110,0,0,106.46
2018,194,Greifensee,91,0,0,102,0,0,101,0,0,105,0,0,101.56
2018,195,Maur,87,0,0,96.5,0,0,96,0,0,101,0,0,96.31
2018,196,Mönchaltorf,111,0,0,124,0,0,120,0,0,125,0,0,122.64
2018,197,Schwerzenbach,103,0,0,114,0,0,114,0,0,117,0,0,114
2018,198,Uster,109,105,0,119,115,0,119,115,0,123,119,0,119
2018,199,Volketswil,103,0,0,111,0,0,113,0,0,117,0,0,111.96
2018,200,Wangen-Brüttisellen,98,0,0,109,0,0,107,0,0,112,0,0,107.94
2018,211,Altikon,114,0,0,128,0,0,127,0,0,128,0,0,127.81
2018,213,Brütten,89,0,0,102,0,0,102,0,0,103,0,0,102
2018,214,Dägerlen,119,0,0,133,0,0,132,0,0,133,0,0,132.81
2018,215,Dättlikon,114,0,0,128,0,0,127,0,0,128,0,0,127.73
2018,216,Dinhard,89,85,0,103,99,0,102,98,0,103,99,0,102.78
2018,218,Ellikon a.d.Th.,119,0,0,133,0,0,132,0,0,133,0,0,132.7
2018,219,Elsau,121,0,0,135,0,0,134,0,0,135,0,0,134.62
2018,220,Hagenbuch,112,0,0,126,0,0,126,0,0,126,0,0,126
2018,221,Hettlingen,98,0,0,111,0,0,111,0,0,112,0,0,111
2018,223,Neftenbach,109,0,0,118,0,0,122,0,0,123,0,0,119.2
2018,224,Pfungen,112,0,0,123,0,0,125,0,0,126,0,0,123.78
2018,225,Rickenbach,106,0,0,118,0,0,119,0,0,120,0,0,118.32
2018,226,Schlatt,128,0,0,142,0,0,140,0,0,142,0,0,141.62
2018,227,Seuzach,101,0,0,112.5,0,0,114,0,0,115,0,0,113.04
2018,228,Turbenthal,122,115,125,136,129,139,135,128,138,136,129,139,135.68
2018,230,Winterthur,122,0,0,134,0,0,138,0,0,136,0,0,135.76
2018,231,Zell,122,0,0,136,0,0,134,0,0,136,0,0,135.28
2018,241,Aesch,87,0,0,98,0,0,98,0,0,101,0,0,98
2018,242,Birmensdorf,110,0,0,121,0,0,121,0,0,124,0,0,121
2018,243,Dietikon,126,0,0,138,0,0,139,0,0,140,0,0,138.67
2018,244,Geroldswil,104,0,0,115,0,0,114,0,0,118,0,0,114.45
2018,245,Oberengstringen,112,0,0,122,0,0,126,0,0,126,0,0,124.24
2018,246,Oetwil a.d.L.,101,0,0,112,0,0,111,0,0,115,0,0,111.53
2018,247,Schlieren,114,0,0,125,0,0,126,0,0,128,0,0,125.7
2018,248,Uitikon,83,0,0,93,0,0,94,0,0,97,0,0,93.42
2018,249,Unterengstringen,100,0,0,111,0,0,114,0,0,114,0,0,112.56
2018,250,Urdorf,118,0,0,128,0,0,129,0,0,132,0,0,128.54
2018,251,Weiningen,101,0,0,112,0,0,111,0,0,115,0,0,111.49
2018,261,Zürich,119,0,0,129,0,0,129,0,0,133,0,0,129.01
2018,294,Elgg,121,0,0,135,0,0,135,0,0,135,0,0,135
2018,295,Horgen,84,0,0,94,0,0,93,99,0,98,0,0,93.51
2018,296,Illnau-Effretikon,113,0,0,126,127,0,126,125,0,127,0,0,126
2018,297,Bauma,116,0,0,130,0,0,130,0,0,130,0,0,130
2018,298,Wiesendangen,90,0,0,105,102,0,103,103,0,104,0,0,104.4
2017,1,Aeugst a.A.,96,0,0,109,0,0,110,0,0,110,0,0,109.35
2017,2,Affoltern a.A.,124,0,0,137,0,0,138,0,0,138,0,0,137.48
2017,3,Bonstetten,110,0,0,123,0,0,121,0,0,124,0,0,122.12
2017,4,Hausen a.A.,112,0,0,126,0,0,127,0,0,126,0,0,126.43
2017,5,Hedingen,105,0,0,117,0,0,119,0,0,119,0,0,117.76
2017,6,Kappel a.A.,112,0,0,126,0,0,127,0,0,126,0,0,126.38
2017,7,Knonau,111,0,0,125,0,0,126,0,0,125,0,0,125.48
2017,8,Maschwanden,130,0,0,144,0,0,145,0,0,144,0,0,144.36
2017,9,Mettmenstetten,101,0,0,113,0,0,116,0,0,115,0,0,114.23
2017,10,Obfelden,121,0,0,133,0,0,135,0,0,135,0,0,133.94
2017,11,Ottenbach,117,0,0,131,0,0,131,0,0,131,0,0,131
2017,12,Rifferswil,135,0,0,149,0,0,150,0,0,149,0,0,149.3
2017,13,Stallikon,98,0,0,106,0,0,109,0,0,112,0,0,107.29
2017,14,Wettswil a.A.,89,0,0,97,0,0,100,0,0,103,0,0,98.32
2017,21,Adlikon,119,125,0,131,137,0,133,139,0,133,139,0,131.3
2017,22,Benken,118,0,0,132,0,0,132,0,0,132,0,0,132
2017,23,Berg a.I.,109,0,0,123,0,0,122,0,0,123,0,0,122.86
2017,24,Buch a.I.,109,0,0,123,0,0,122,0,0,123,0,0,122.81
2017,25,Dachsen,109,0,0,121,0,0,123,0,0,123,0,0,121.64
2017,26,Dorf,109,0,0,123,0,0,122,0,0,123,0,0,122.84
2017,27,Feuerthalen,114,0,0,128,0,0,128,0,0,128,0,0,128
2017,28,Flaach,110,0,0,124,0,0,123,0,0,124,0,0,123.78
2017,29,Flurlingen,112,0,0,124,0,0,126,0,0,126,0,0,124.62
2017,30,Andelfingen,114,0,0,126,0,0,128,0,0,128,0,0,126.54
2017,31,Henggart,106,0,0,118,0,0,119,0,0,120,0,0,118.26
2017,32,Humlikon,121,0,0,133,0,0,135,0,0,135,0,0,133.4
2017,33,Kleinandelfingen,110,0,0,122,0,0,124,0,0,124,0,0,122.58
2017,34,Laufen-Uhwiesen,109,0,0,121,0,0,123,0,0,123,0,0,121.52
2017,35,Marthalen,113,0,0,127,127,0,127,0,0,127,0,0,127
2017,36,Oberstammheim,124,0,0,138,0,0,138,0,0,138,0,0,138
2017,37,Ossingen,118,0,0,132,0,0,132,0,0,132,0,0,132
2017,38,Rheinau,130,0,0,144,0,0,144,0,0,144,0,0,144
2017,39,Thalheim a.d.Th.,107,0,0,121,0,0,120,0,0,121,0,0,120.83
2017,40,Trüllikon,111,0,0,125,0,0,125,0,0,125,0,0,125
2017,41,Truttikon,124,0,0,138,0,0,138,0,0,138,0,0,138
2017,42,Unterstammheim,122,0,0,136,0,0,136,0,0,136,0,0,136
2017,43,Volken,119,0,0,133,0,0,132,0,0,133,0,0,132.8
2017,44,Waltalingen,130,0,0,144,0,0,144,0,0,144,0,0,144
2017,51,Bachenbülach,106,0,0,116,0,0,117,0,0,120,0,0,116.45
2017,52,Bassersdorf,109,0,0,121,0,0,119,0,0,123,0,0,120.06
2017,53,Bülach,111,0,0,121,0,0,122,0,0,125,0,0,121.46
2017,54,Dietlikon,95,0,0,106,0,0,104,0,0,109,0,0,105.02
2017,55,Eglisau,113,0,0,127,0,0,126,0,0,127,0,0,126.64
2017,56,Embrach,118,0,0,130,0,0,131,0,0,132,0,0,130.44
2017,57,Freienstein-Teufen,97,0,0,111,0,0,110,0,0,111,0,0,110.69
2017,58,Glattfelden,112,0,0,126,0,0,125,0,0,126,0,0,125.61
2017,59,Hochfelden,116,0,0,126,0,0,127,0,0,130,0,0,126.38
2017,60,Höri,114,0,0,124,0,0,125,0,0,128,0,0,124.53
2017,61,Hüntwangen,101,0,0,115,0,0,114,0,0,115,0,0,114.71
2017,62,Kloten,105,0,0,115,0,0,115,0,0,119,0,0,115
2017,63,Lufingen,89,0,0,103,0,0,102,0,0,103,0,0,102.58
2017,64,Nürensdorf,90,0,0,102,0,0,100,0,0,104,0,0,101.26
2017,65,Oberembrach,117,0,0,129,0,0,130,0,0,131,0,0,129.25
2017,66,Opfikon,99,0,0,107,0,0,108,0,0,113,0,0,107.61
2017,67,Rafz,113,0,0,127,0,0,126,0,0,127,0,0,126.66
2017,68,Rorbas,104,0,0,118,0,0,117,0,0,118,0,0,117.58
2017,69,Wallisellen,97,0,0,104,0,0,106,0,0,111,0,0,105.04
2017,70,Wasterkingen,108,0,0,122,0,0,121,0,0,122,0,0,121.76
2017,71,Wil,103,0,0,117,0,0,116,0,0,117,0,0,116.79
2017,72,Winkel,76,0,0,86,0,0,87,0,0,90,0,0,86.39
2017,81,Bachs,130,0,0,144,0,0,142,0,0,144,0,0,143.52
2017,82,Boppelsen,91,0,0,102,0,0,101,0,0,105,0,0,101.66
2017,83,Buchs,111,0,0,122,0,0,121,0,0,125,0,0,121.54
2017,84,Dällikon,109,0,0,120,0,0,119,0,0,123,0,0,119.47
2017,85,Dänikon,111,0,0,122,0,0,121,0,0,125,0,0,121.51
2017,86,Dielsdorf,100,0,0,111,0,0,112,0,0,114,0,0,111.49
2017,87,Hüttikon,115,0,0,126,0,0,125,0,0,129,0,0,125.55
2017,88,Neerach,76,0,0,88,0,0,88,0,0,90,0,0,88
2017,89,Niederglatt,107,0,0,120,0,0,119,0,0,121,0,0,119.56
2017,90,Niederhasli,111,0,0,124,0,0,123,0,0,125,0,0,123.54
2017,91,Niederweningen,108,0,0,118,0,0,120,0,0,122,0,0,118.8
2017,92,Oberglatt,122,122,0,134,134,0,134,134,0,136,136,0,134
2017,93,Oberweningen,104,0,0,114,0,0,116,0,0,118,0,0,114.8
2017,94,Otelfingen,102,0,0,113,0,0,112,0,0,116,0,0,112.58
2017,95,Regensberg,109,0,0,123,0,0,121,0,0,123,0,0,122.56
2017,96,Regensdorf,118,0,0,129,0,0,128,0,0,132,0,0,128.45
2017,97,Rümlang,107,0,0,118,0,0,118,0,0,121,0,0,118
2017,98,Schleinikon,110,0,0,120,0,0,122,0,0,124,0,0,120.56
2017,99,Schöfflisdorf,107,0,0,117,0,0,119,0,0,121,0,0,117.7
2017,100,Stadel,112,0,0,126,0,0,125,0,0,126,0,0,125.75
2017,101,Steinmaur,108,0,0,120,0,0,120,0,0,122,0,0,120
2017,102,Weiach,94,0,0,105,0,0,107,0,0,108,0,0,105.58
2017,111,Bäretswil,102,0,0,116,0,0,116,0,0,116,0,0,116
2017,112,Bubikon,102,0,0,113,0,0,116,116,0,116,0,0,114.14
2017,113,Dürnten,115,0,0,129,0,0,129,0,0,129,0,0,129
2017,114,Fischenthal,127,0,0,141,0,0,141,0,0,141,0,0,141
2017,115,Gossau,119,0,0,133,0,0,133,0,0,133,0,0,133
2017,116,Grüningen,113,0,0,126,0,0,127,0,0,127,0,0,126.34
2017,117,Hinwil,114,0,0,126,0,0,129,0,0,128,0,0,127.14
2017,118,Rüti,121,0,0,135,0,0,135,0,0,135,0,0,135
2017,119,Seegräben,113,0,0,125,0,0,127,0,0,127,0,0,125.68
2017,120,Wald,122,0,0,136,0,0,138,0,0,136,0,0,136.98
2017,121,Wetzikon,119,0,0,133,0,0,133,0,0,133,0,0,133
2017,131,Adliswil,102,0,0,113,0,0,114,0,0,116,0,0,113.55
2017,132,Hirzel,130,0,0,141,0,0,145,0,0,144,0,0,142.48
2017,133,Horgen,87,0,0,97,0,0,97,0,0,101,0,0,97
2017,134,Hütten,135,0,0,149,0,0,150,0,0,149,0,0,149.47
2017,135,Kilchberg,76,0,0,85,0,0,84,0,0,90,0,0,84.55
